id,file_path,coded_true_label,true_label,split,prediction,query_file_path
test_1220,data/raf-db/aligned/test_1220_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1220_aligned.jpg
test_1221,data/raf-db/aligned/test_1221_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1221_aligned.jpg
test_1222,data/raf-db/aligned/test_1222_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1222_aligned.jpg
test_1223,data/raf-db/aligned/test_1223_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1223_aligned.jpg
test_1224,data/raf-db/aligned/test_1224_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1224_aligned.jpg
test_1225,data/raf-db/aligned/test_1225_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1225_aligned.jpg
test_1226,data/raf-db/aligned/test_1226_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1226_aligned.jpg
test_1227,data/raf-db/aligned/test_1227_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1227_aligned.jpg
test_1228,data/raf-db/aligned/test_1228_aligned.jpg,5,sad,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1228_aligned.jpg
test_1229,data/raf-db/aligned/test_1229_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1229_aligned.jpg
test_1230,data/raf-db/aligned/test_1230_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1230_aligned.jpg
test_1231,data/raf-db/aligned/test_1231_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1231_aligned.jpg
test_1232,data/raf-db/aligned/test_1232_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1232_aligned.jpg
test_1233,data/raf-db/aligned/test_1233_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1233_aligned.jpg
test_1234,data/raf-db/aligned/test_1234_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1234_aligned.jpg
test_1235,data/raf-db/aligned/test_1235_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1235_aligned.jpg
test_1236,data/raf-db/aligned/test_1236_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1236_aligned.jpg
test_1237,data/raf-db/aligned/test_1237_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1237_aligned.jpg
test_1238,data/raf-db/aligned/test_1238_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1238_aligned.jpg
test_1239,data/raf-db/aligned/test_1239_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1239_aligned.jpg
test_1240,data/raf-db/aligned/test_1240_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1240_aligned.jpg
test_1241,data/raf-db/aligned/test_1241_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1241_aligned.jpg
test_1242,data/raf-db/aligned/test_1242_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1242_aligned.jpg
test_1243,data/raf-db/aligned/test_1243_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1243_aligned.jpg
test_1244,data/raf-db/aligned/test_1244_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1244_aligned.jpg
test_1245,data/raf-db/aligned/test_1245_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1245_aligned.jpg
test_1246,data/raf-db/aligned/test_1246_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1246_aligned.jpg
test_1247,data/raf-db/aligned/test_1247_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1247_aligned.jpg
test_1248,data/raf-db/aligned/test_1248_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1248_aligned.jpg
test_1249,data/raf-db/aligned/test_1249_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1249_aligned.jpg
test_1250,data/raf-db/aligned/test_1250_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1250_aligned.jpg
test_1251,data/raf-db/aligned/test_1251_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1251_aligned.jpg
test_1252,data/raf-db/aligned/test_1252_aligned.jpg,4,happy,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1252_aligned.jpg
test_1253,data/raf-db/aligned/test_1253_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1253_aligned.jpg
test_1254,data/raf-db/aligned/test_1254_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1254_aligned.jpg
test_1255,data/raf-db/aligned/test_1255_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1255_aligned.jpg
test_1256,data/raf-db/aligned/test_1256_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1256_aligned.jpg
test_1257,data/raf-db/aligned/test_1257_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1257_aligned.jpg
test_1258,data/raf-db/aligned/test_1258_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1258_aligned.jpg
test_1259,data/raf-db/aligned/test_1259_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1259_aligned.jpg
test_1260,data/raf-db/aligned/test_1260_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1260_aligned.jpg
test_1261,data/raf-db/aligned/test_1261_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1261_aligned.jpg
test_1262,data/raf-db/aligned/test_1262_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1262_aligned.jpg
test_1263,data/raf-db/aligned/test_1263_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1263_aligned.jpg
test_1264,data/raf-db/aligned/test_1264_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1264_aligned.jpg
test_1265,data/raf-db/aligned/test_1265_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1265_aligned.jpg
test_1266,data/raf-db/aligned/test_1266_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1266_aligned.jpg
test_1267,data/raf-db/aligned/test_1267_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1267_aligned.jpg
test_1268,data/raf-db/aligned/test_1268_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1268_aligned.jpg
test_1269,data/raf-db/aligned/test_1269_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1269_aligned.jpg
test_1270,data/raf-db/aligned/test_1270_aligned.jpg,3,disgust,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1270_aligned.jpg
test_1271,data/raf-db/aligned/test_1271_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1271_aligned.jpg
test_1272,data/raf-db/aligned/test_1272_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1272_aligned.jpg
test_1273,data/raf-db/aligned/test_1273_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1273_aligned.jpg
test_1274,data/raf-db/aligned/test_1274_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1274_aligned.jpg
test_1275,data/raf-db/aligned/test_1275_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1275_aligned.jpg
test_1276,data/raf-db/aligned/test_1276_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1276_aligned.jpg
test_1277,data/raf-db/aligned/test_1277_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1277_aligned.jpg
test_1278,data/raf-db/aligned/test_1278_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1278_aligned.jpg
test_1279,data/raf-db/aligned/test_1279_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1279_aligned.jpg
test_1280,data/raf-db/aligned/test_1280_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1280_aligned.jpg
test_1281,data/raf-db/aligned/test_1281_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1281_aligned.jpg
test_1282,data/raf-db/aligned/test_1282_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1282_aligned.jpg
test_1283,data/raf-db/aligned/test_1283_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1283_aligned.jpg
test_1284,data/raf-db/aligned/test_1284_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1284_aligned.jpg
test_1285,data/raf-db/aligned/test_1285_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1285_aligned.jpg
test_1286,data/raf-db/aligned/test_1286_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1286_aligned.jpg
test_1287,data/raf-db/aligned/test_1287_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1287_aligned.jpg
test_1288,data/raf-db/aligned/test_1288_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1288_aligned.jpg
test_1289,data/raf-db/aligned/test_1289_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1289_aligned.jpg
test_1290,data/raf-db/aligned/test_1290_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1290_aligned.jpg
test_1291,data/raf-db/aligned/test_1291_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1291_aligned.jpg
test_1292,data/raf-db/aligned/test_1292_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1292_aligned.jpg
test_1293,data/raf-db/aligned/test_1293_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1293_aligned.jpg
test_1294,data/raf-db/aligned/test_1294_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1294_aligned.jpg
test_1295,data/raf-db/aligned/test_1295_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1295_aligned.jpg
test_1296,data/raf-db/aligned/test_1296_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1296_aligned.jpg
test_1297,data/raf-db/aligned/test_1297_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1297_aligned.jpg
test_1298,data/raf-db/aligned/test_1298_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1298_aligned.jpg
test_1299,data/raf-db/aligned/test_1299_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1299_aligned.jpg
test_1300,data/raf-db/aligned/test_1300_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1300_aligned.jpg
test_1301,data/raf-db/aligned/test_1301_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1301_aligned.jpg
test_1302,data/raf-db/aligned/test_1302_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1302_aligned.jpg
test_1303,data/raf-db/aligned/test_1303_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1303_aligned.jpg
test_1304,data/raf-db/aligned/test_1304_aligned.jpg,3,disgust,test,anger,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1304_aligned.jpg
test_1305,data/raf-db/aligned/test_1305_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1305_aligned.jpg
test_1306,data/raf-db/aligned/test_1306_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1306_aligned.jpg
test_1307,data/raf-db/aligned/test_1307_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1307_aligned.jpg
test_1308,data/raf-db/aligned/test_1308_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1308_aligned.jpg
test_1309,data/raf-db/aligned/test_1309_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1309_aligned.jpg
test_1310,data/raf-db/aligned/test_1310_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1310_aligned.jpg
test_1311,data/raf-db/aligned/test_1311_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1311_aligned.jpg
test_1312,data/raf-db/aligned/test_1312_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1312_aligned.jpg
test_1313,data/raf-db/aligned/test_1313_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1313_aligned.jpg
test_1314,data/raf-db/aligned/test_1314_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1314_aligned.jpg
test_1315,data/raf-db/aligned/test_1315_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1315_aligned.jpg
test_1316,data/raf-db/aligned/test_1316_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1316_aligned.jpg
test_1317,data/raf-db/aligned/test_1317_aligned.jpg,1,surprise,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1317_aligned.jpg
test_1318,data/raf-db/aligned/test_1318_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1318_aligned.jpg
test_1319,data/raf-db/aligned/test_1319_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1319_aligned.jpg
test_1320,data/raf-db/aligned/test_1320_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1320_aligned.jpg
test_1321,data/raf-db/aligned/test_1321_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1321_aligned.jpg
test_1322,data/raf-db/aligned/test_1322_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1322_aligned.jpg
test_1323,data/raf-db/aligned/test_1323_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1323_aligned.jpg
test_1324,data/raf-db/aligned/test_1324_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1324_aligned.jpg
test_1325,data/raf-db/aligned/test_1325_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1325_aligned.jpg
test_1326,data/raf-db/aligned/test_1326_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1326_aligned.jpg
test_1327,data/raf-db/aligned/test_1327_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1327_aligned.jpg
test_1328,data/raf-db/aligned/test_1328_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1328_aligned.jpg
test_1329,data/raf-db/aligned/test_1329_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1329_aligned.jpg
test_1330,data/raf-db/aligned/test_1330_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1330_aligned.jpg
test_1331,data/raf-db/aligned/test_1331_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1331_aligned.jpg
test_1332,data/raf-db/aligned/test_1332_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1332_aligned.jpg
test_1333,data/raf-db/aligned/test_1333_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1333_aligned.jpg
test_1334,data/raf-db/aligned/test_1334_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1334_aligned.jpg
test_1335,data/raf-db/aligned/test_1335_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1335_aligned.jpg
test_1336,data/raf-db/aligned/test_1336_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1336_aligned.jpg
test_1337,data/raf-db/aligned/test_1337_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1337_aligned.jpg
test_1338,data/raf-db/aligned/test_1338_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1338_aligned.jpg
test_1339,data/raf-db/aligned/test_1339_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1339_aligned.jpg
test_1340,data/raf-db/aligned/test_1340_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1340_aligned.jpg
test_1341,data/raf-db/aligned/test_1341_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1341_aligned.jpg
test_1342,data/raf-db/aligned/test_1342_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1342_aligned.jpg
test_1343,data/raf-db/aligned/test_1343_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1343_aligned.jpg
test_1344,data/raf-db/aligned/test_1344_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1344_aligned.jpg
test_1345,data/raf-db/aligned/test_1345_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1345_aligned.jpg
test_1346,data/raf-db/aligned/test_1346_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1346_aligned.jpg
test_1347,data/raf-db/aligned/test_1347_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1347_aligned.jpg
test_1348,data/raf-db/aligned/test_1348_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1348_aligned.jpg
test_1349,data/raf-db/aligned/test_1349_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1349_aligned.jpg
test_1350,data/raf-db/aligned/test_1350_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1350_aligned.jpg
test_1351,data/raf-db/aligned/test_1351_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1351_aligned.jpg
test_1352,data/raf-db/aligned/test_1352_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1352_aligned.jpg
test_1353,data/raf-db/aligned/test_1353_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1353_aligned.jpg
test_1354,data/raf-db/aligned/test_1354_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1354_aligned.jpg
test_1355,data/raf-db/aligned/test_1355_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1355_aligned.jpg
test_1356,data/raf-db/aligned/test_1356_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1356_aligned.jpg
test_1357,data/raf-db/aligned/test_1357_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1357_aligned.jpg
test_1358,data/raf-db/aligned/test_1358_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1358_aligned.jpg
test_1359,data/raf-db/aligned/test_1359_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1359_aligned.jpg
test_1360,data/raf-db/aligned/test_1360_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1360_aligned.jpg
test_1361,data/raf-db/aligned/test_1361_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1361_aligned.jpg
test_1362,data/raf-db/aligned/test_1362_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_1362_aligned.jpg
