file_name,file_path,camera_angle,identity,race,gender,true_label,gaze,is_padding,prediction,query_file_path
Rafd180_19_Caucasian_female_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_19_Caucasian_female_angry_right_cropped.jpg,Rafd180,19,Caucasian,female,angry,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_19_Caucasian_female_angry_right_cropped.jpg
Rafd000_64_Kid_female_angry_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_angry_left_cropped.jpg,Rafd000,64,Kid,female,angry,left,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_angry_left_cropped.jpg
Rafd000_64_Kid_female_surprised_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_surprised_frontal_cropped.jpg,Rafd000,64,Kid,female,surprise,frontal,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_surprised_frontal_cropped.jpg
Rafd000_64_Kid_female_surprised_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_surprised_right_cropped.jpg,Rafd000,64,Kid,female,surprise,right,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_surprised_right_cropped.jpg
Rafd135_70_Moroccan_male_fearful_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_70_Moroccan_male_fearful_right_cropped.jpg,Rafd135,70,Moroccan,male,fear,right,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_70_Moroccan_male_fearful_right_cropped.jpg
Rafd045_67_Moroccan_male_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_67_Moroccan_male_angry_right_cropped.jpg,Rafd045,67,Moroccan,male,angry,right,True,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_67_Moroccan_male_angry_right_cropped.jpg
Rafd090_69_Moroccan_male_surprised_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_69_Moroccan_male_surprised_right_cropped.jpg,Rafd090,69,Moroccan,male,surprise,right,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_69_Moroccan_male_surprised_right_cropped.jpg
Rafd045_01_Caucasian_female_happy_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_01_Caucasian_female_happy_frontal_cropped.jpg,Rafd045,1,Caucasian,female,happy,frontal,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_01_Caucasian_female_happy_frontal_cropped.jpg
Rafd135_01_Caucasian_female_neutral_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_01_Caucasian_female_neutral_left_cropped.jpg,Rafd135,1,Caucasian,female,neutral,left,False,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_01_Caucasian_female_neutral_left_cropped.jpg
Rafd135_56_Caucasian_female_contemptuous_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_56_Caucasian_female_contemptuous_left_cropped.jpg,Rafd135,56,Caucasian,female,contempt,left,False,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_56_Caucasian_female_contemptuous_left_cropped.jpg
Rafd045_07_Caucasian_male_happy_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_07_Caucasian_male_happy_left_cropped.jpg,Rafd045,7,Caucasian,male,happy,left,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_07_Caucasian_male_happy_left_cropped.jpg
Rafd090_01_Caucasian_female_surprised_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_01_Caucasian_female_surprised_right_cropped.jpg,Rafd090,1,Caucasian,female,surprise,right,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_01_Caucasian_female_surprised_right_cropped.jpg
Rafd000_60_Moroccan_male_contemptuous_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_60_Moroccan_male_contemptuous_right_cropped.jpg,Rafd000,60,Moroccan,male,contempt,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_60_Moroccan_male_contemptuous_right_cropped.jpg
Rafd045_60_Moroccan_male_angry_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_60_Moroccan_male_angry_frontal_cropped.jpg,Rafd045,60,Moroccan,male,angry,frontal,True,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_60_Moroccan_male_angry_frontal_cropped.jpg
Rafd000_64_Kid_female_sad_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_sad_right_cropped.jpg,Rafd000,64,Kid,female,sad,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_64_Kid_female_sad_right_cropped.jpg
Rafd090_52_Moroccan_male_sad_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_52_Moroccan_male_sad_left_cropped.jpg,Rafd090,52,Moroccan,male,sad,left,False,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_52_Moroccan_male_sad_left_cropped.jpg
Rafd000_69_Moroccan_male_fearful_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_69_Moroccan_male_fearful_left_cropped.jpg,Rafd000,69,Moroccan,male,fear,left,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_69_Moroccan_male_fearful_left_cropped.jpg
Rafd180_46_Caucasian_male_disgusted_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_46_Caucasian_male_disgusted_frontal_cropped.jpg,Rafd180,46,Caucasian,male,disgust,frontal,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_46_Caucasian_male_disgusted_frontal_cropped.jpg
Rafd180_69_Moroccan_male_angry_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_69_Moroccan_male_angry_frontal_cropped.jpg,Rafd180,69,Moroccan,male,angry,frontal,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_69_Moroccan_male_angry_frontal_cropped.jpg
Rafd180_52_Moroccan_male_sad_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_52_Moroccan_male_sad_frontal_cropped.jpg,Rafd180,52,Moroccan,male,sad,frontal,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_52_Moroccan_male_sad_frontal_cropped.jpg
Rafd180_07_Caucasian_male_contemptuous_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_07_Caucasian_male_contemptuous_left_cropped.jpg,Rafd180,7,Caucasian,male,contempt,left,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_07_Caucasian_male_contemptuous_left_cropped.jpg
Rafd180_01_Caucasian_female_angry_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_01_Caucasian_female_angry_frontal_cropped.jpg,Rafd180,1,Caucasian,female,angry,frontal,True,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_01_Caucasian_female_angry_frontal_cropped.jpg
Rafd135_01_Caucasian_female_surprised_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_01_Caucasian_female_surprised_frontal_cropped.jpg,Rafd135,1,Caucasian,female,surprise,frontal,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_01_Caucasian_female_surprised_frontal_cropped.jpg
Rafd180_44_Kid_female_angry_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_44_Kid_female_angry_frontal_cropped.jpg,Rafd180,44,Kid,female,angry,frontal,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_44_Kid_female_angry_frontal_cropped.jpg
Rafd045_44_Kid_female_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_44_Kid_female_angry_right_cropped.jpg,Rafd045,44,Kid,female,angry,right,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_44_Kid_female_angry_right_cropped.jpg
Rafd090_46_Caucasian_male_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_46_Caucasian_male_angry_right_cropped.jpg,Rafd090,46,Caucasian,male,angry,right,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_46_Caucasian_male_angry_right_cropped.jpg
Rafd000_44_Kid_female_fearful_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_44_Kid_female_fearful_right_cropped.jpg,Rafd000,44,Kid,female,fear,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_44_Kid_female_fearful_right_cropped.jpg
Rafd090_01_Caucasian_female_disgusted_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_01_Caucasian_female_disgusted_frontal_cropped.jpg,Rafd090,1,Caucasian,female,disgust,frontal,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_01_Caucasian_female_disgusted_frontal_cropped.jpg
Rafd135_60_Moroccan_male_neutral_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_60_Moroccan_male_neutral_right_cropped.jpg,Rafd135,60,Moroccan,male,neutral,right,False,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_60_Moroccan_male_neutral_right_cropped.jpg
Rafd000_01_Caucasian_female_disgusted_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_01_Caucasian_female_disgusted_left_cropped.jpg,Rafd000,1,Caucasian,female,disgust,left,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_01_Caucasian_female_disgusted_left_cropped.jpg
Rafd180_44_Kid_female_surprised_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_44_Kid_female_surprised_frontal_cropped.jpg,Rafd180,44,Kid,female,surprise,frontal,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_44_Kid_female_surprised_frontal_cropped.jpg
Rafd045_19_Caucasian_female_fearful_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_19_Caucasian_female_fearful_frontal_cropped.jpg,Rafd045,19,Caucasian,female,fear,frontal,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_19_Caucasian_female_fearful_frontal_cropped.jpg
Rafd135_19_Caucasian_female_happy_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_19_Caucasian_female_happy_left_cropped.jpg,Rafd135,19,Caucasian,female,happy,left,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_19_Caucasian_female_happy_left_cropped.jpg
Rafd135_64_Kid_female_fearful_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_64_Kid_female_fearful_left_cropped.jpg,Rafd135,64,Kid,female,fear,left,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_64_Kid_female_fearful_left_cropped.jpg
Rafd000_01_Caucasian_female_neutral_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_01_Caucasian_female_neutral_right_cropped.jpg,Rafd000,1,Caucasian,female,neutral,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_01_Caucasian_female_neutral_right_cropped.jpg
Rafd045_46_Caucasian_male_contemptuous_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_46_Caucasian_male_contemptuous_frontal_cropped.jpg,Rafd045,46,Caucasian,male,contempt,frontal,False,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_46_Caucasian_male_contemptuous_frontal_cropped.jpg
Rafd135_64_Kid_female_fearful_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_64_Kid_female_fearful_frontal_cropped.jpg,Rafd135,64,Kid,female,fear,frontal,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_64_Kid_female_fearful_frontal_cropped.jpg
Rafd090_56_Caucasian_female_happy_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_56_Caucasian_female_happy_left_cropped.jpg,Rafd090,56,Caucasian,female,happy,left,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_56_Caucasian_female_happy_left_cropped.jpg
Rafd135_19_Caucasian_female_disgusted_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_19_Caucasian_female_disgusted_frontal_cropped.jpg,Rafd135,19,Caucasian,female,disgust,frontal,False,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_19_Caucasian_female_disgusted_frontal_cropped.jpg
Rafd135_69_Moroccan_male_disgusted_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_69_Moroccan_male_disgusted_right_cropped.jpg,Rafd135,69,Moroccan,male,disgust,right,False,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_69_Moroccan_male_disgusted_right_cropped.jpg
Rafd000_07_Caucasian_male_angry_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_07_Caucasian_male_angry_left_cropped.jpg,Rafd000,7,Caucasian,male,angry,left,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_07_Caucasian_male_angry_left_cropped.jpg
Rafd045_07_Caucasian_male_contemptuous_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_07_Caucasian_male_contemptuous_frontal_cropped.jpg,Rafd045,7,Caucasian,male,contempt,frontal,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_07_Caucasian_male_contemptuous_frontal_cropped.jpg
Rafd045_11_Kid_female_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_11_Kid_female_angry_right_cropped.jpg,Rafd045,11,Kid,female,angry,right,True,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_11_Kid_female_angry_right_cropped.jpg
Rafd180_60_Moroccan_male_contemptuous_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_60_Moroccan_male_contemptuous_right_cropped.jpg,Rafd180,60,Moroccan,male,contempt,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_60_Moroccan_male_contemptuous_right_cropped.jpg
Rafd045_24_Caucasian_male_neutral_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_24_Caucasian_male_neutral_right_cropped.jpg,Rafd045,24,Caucasian,male,neutral,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_24_Caucasian_male_neutral_right_cropped.jpg
Rafd180_60_Moroccan_male_surprised_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_60_Moroccan_male_surprised_right_cropped.jpg,Rafd180,60,Moroccan,male,surprise,right,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_60_Moroccan_male_surprised_right_cropped.jpg
Rafd180_60_Moroccan_male_fearful_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_60_Moroccan_male_fearful_frontal_cropped.jpg,Rafd180,60,Moroccan,male,fear,frontal,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_60_Moroccan_male_fearful_frontal_cropped.jpg
Rafd090_19_Caucasian_female_surprised_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_19_Caucasian_female_surprised_frontal_cropped.jpg,Rafd090,19,Caucasian,female,surprise,frontal,False,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_19_Caucasian_female_surprised_frontal_cropped.jpg
Rafd090_19_Caucasian_female_angry_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_19_Caucasian_female_angry_left_cropped.jpg,Rafd090,19,Caucasian,female,angry,left,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_19_Caucasian_female_angry_left_cropped.jpg
Rafd090_56_Caucasian_female_sad_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_56_Caucasian_female_sad_left_cropped.jpg,Rafd090,56,Caucasian,female,sad,left,False,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_56_Caucasian_female_sad_left_cropped.jpg
Rafd135_70_Moroccan_male_surprised_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_70_Moroccan_male_surprised_left_cropped.jpg,Rafd135,70,Moroccan,male,surprise,left,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_70_Moroccan_male_surprised_left_cropped.jpg
Rafd090_56_Caucasian_female_happy_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_56_Caucasian_female_happy_right_cropped.jpg,Rafd090,56,Caucasian,female,happy,right,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_56_Caucasian_female_happy_right_cropped.jpg
Rafd180_70_Moroccan_male_neutral_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_70_Moroccan_male_neutral_right_cropped.jpg,Rafd180,70,Moroccan,male,neutral,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_70_Moroccan_male_neutral_right_cropped.jpg
Rafd135_70_Moroccan_male_angry_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_70_Moroccan_male_angry_left_cropped.jpg,Rafd135,70,Moroccan,male,angry,left,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_70_Moroccan_male_angry_left_cropped.jpg
Rafd045_56_Caucasian_female_sad_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_56_Caucasian_female_sad_right_cropped.jpg,Rafd045,56,Caucasian,female,sad,right,False,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_56_Caucasian_female_sad_right_cropped.jpg
Rafd135_44_Kid_female_happy_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_44_Kid_female_happy_right_cropped.jpg,Rafd135,44,Kid,female,happy,right,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_44_Kid_female_happy_right_cropped.jpg
Rafd135_56_Caucasian_female_disgusted_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_56_Caucasian_female_disgusted_left_cropped.jpg,Rafd135,56,Caucasian,female,disgust,left,False,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_56_Caucasian_female_disgusted_left_cropped.jpg
Rafd045_07_Caucasian_male_happy_frontal.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_07_Caucasian_male_happy_frontal_cropped.jpg,Rafd045,7,Caucasian,male,happy,frontal,False,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd045_07_Caucasian_male_happy_frontal_cropped.jpg
Rafd090_64_Kid_female_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_64_Kid_female_angry_right_cropped.jpg,Rafd090,64,Kid,female,angry,right,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd090_64_Kid_female_angry_right_cropped.jpg
Rafd180_07_Caucasian_male_fearful_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_07_Caucasian_male_fearful_left_cropped.jpg,Rafd180,7,Caucasian,male,fear,left,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd180_07_Caucasian_male_fearful_left_cropped.jpg
Rafd000_24_Caucasian_male_angry_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_24_Caucasian_male_angry_right_cropped.jpg,Rafd000,24,Caucasian,male,angry,right,True,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_24_Caucasian_male_angry_right_cropped.jpg
Rafd135_44_Kid_female_disgusted_right.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_44_Kid_female_disgusted_right_cropped.jpg,Rafd135,44,Kid,female,disgust,right,False,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_44_Kid_female_disgusted_right_cropped.jpg
Rafd000_69_Moroccan_male_surprised_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_69_Moroccan_male_surprised_left_cropped.jpg,Rafd000,69,Moroccan,male,surprise,left,True,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd000_69_Moroccan_male_surprised_left_cropped.jpg
Rafd135_07_Caucasian_male_angry_left.jpg,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_07_Caucasian_male_angry_left_cropped.jpg,Rafd135,7,Caucasian,male,angry,left,False,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/RAFD/rafd_images_cropped/Rafd135_07_Caucasian_male_angry_left_cropped.jpg
